USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,EVENT_VALUE
synthetic_a09b9ad9,118,1731918879,click,1.0
synthetic_a09b9ad9,118,1736670219,view,1.0
synthetic_a09b9ad9,202,1725496719,view,1.0
synthetic_a09b9ad9,202,1731105939,view,1.0
synthetic_a09b9ad9,171,1737906039,share,1.0
synthetic_a09b9ad9,171,1730360619,share,1.0
synthetic_a09b9ad9,197,1729452339,view,1.0
synthetic_a09b9ad9,197,1731988359,share,1.0
synthetic_a09b9ad9,198,1731740859,click,1.0
synthetic_a09b9ad9,198,1727704419,view,1.0
synthetic_a09b9ad9,198,1737053619,view,1.0
synthetic_a09b9ad9,176,1734405879,view,1.0
synthetic_a09b9ad9,176,1723867899,view,1.0
synthetic_a09b9ad9,176,1727540919,share,1.0
synthetic_a09b9ad9,2,1724601819,view,1.0
synthetic_a09b9ad9,2,1728403779,view,1.0
synthetic_a09b9ad9,15,1730072439,click,1.0
synthetic_a09b9ad9,15,1737442779,view,1.0
synthetic_a09b9ad9,15,1729753359,view,1.0
synthetic_46b0c336,188,1724872659,view,1.0
synthetic_46b0c336,121,1731748059,click,1.0
synthetic_46b0c336,121,1726792959,view,1.0
synthetic_46b0c336,20,1734586239,view,1.0
synthetic_46b0c336,20,1733348619,view,1.0
synthetic_46b0c336,161,1735227879,view,1.0
synthetic_46b0c336,128,1732309539,share,1.0
synthetic_46b0c336,174,1735320399,view,1.0
synthetic_46b0c336,174,1725315519,view,1.0
synthetic_46b0c336,152,1733672979,view,1.0
synthetic_46b0c336,152,1734892659,view,1.0
synthetic_46b0c336,122,1732917879,view,1.0
synthetic_46b0c336,122,1730429739,click,1.0
synthetic_46b0c336,122,1723610859,click,1.0
synthetic_46b0c336,158,1729588599,view,1.0
synthetic_46b0c336,204,1725560079,click,1.0
synthetic_46b0c336,204,1738728399,click,1.0
synthetic_46b0c336,164,1736169339,click,1.0
synthetic_46b0c336,164,1723239879,share,1.0
synthetic_46b0c336,164,1726200339,share,1.0
synthetic_46b0c336,162,1731706959,view,1.0
synthetic_46b0c336,207,1731889239,view,1.0
synthetic_46b0c336,123,1736244399,view,1.0
synthetic_46b0c336,123,1735052679,view,1.0
synthetic_46b0c336,171,1725189519,view,1.0
synthetic_46b0c336,171,1735402119,click,1.0
synthetic_46b0c336,113,1737385839,click,1.0
synthetic_46b0c336,113,1726279359,view,1.0
synthetic_46b0c336,208,1735779399,view,1.0
synthetic_46b0c336,208,1736555499,click,1.0
synthetic_46b0c336,125,1731647079,click,1.0
synthetic_46b0c336,125,1732268319,click,1.0
synthetic_46b0c336,10,1725608679,view,1.0
synthetic_46b0c336,10,1734041199,view,1.0
synthetic_46b0c336,10,1733691519,view,1.0
synthetic_46b0c336,172,1733414379,view,1.0
synthetic_46b0c336,212,1736868219,click,1.0
synthetic_46b0c336,127,1736663439,view,1.0
synthetic_46b0c336,127,1730556099,click,1.0
synthetic_46b0c336,209,1734423399,share,1.0
synthetic_46b0c336,209,1736972379,view,1.0
synthetic_46b0c336,153,1726817979,view,1.0
synthetic_46b0c336,112,1731794799,view,1.0
synthetic_46b0c336,179,1733951979,view,1.0
synthetic_f72e0609,207,1735689159,view,1.0
synthetic_f72e0609,4,1733836539,click,1.0
synthetic_f72e0609,4,1723966719,click,1.0
synthetic_f72e0609,190,1725498039,share,1.0
synthetic_f72e0609,190,1736086599,view,1.0
synthetic_f72e0609,19,1729920099,click,1.0
synthetic_f72e0609,19,1735257699,click,1.0
synthetic_f72e0609,19,1738085919,click,1.0
synthetic_f72e0609,179,1733166579,view,1.0
synthetic_f72e0609,124,1735529859,view,1.0
synthetic_f72e0609,124,1723450179,click,1.0
synthetic_f72e0609,124,1730864679,view,1.0
synthetic_f72e0609,206,1734558399,view,1.0
synthetic_f72e0609,206,1728566019,click,1.0
synthetic_f72e0609,206,1734750639,view,1.0
synthetic_f72e0609,172,1736804619,view,1.0
synthetic_f72e0609,172,1726449519,click,1.0
synthetic_f72e0609,172,1733621139,share,1.0
synthetic_f72e0609,123,1729982679,view,1.0
synthetic_f72e0609,11,1728876519,view,1.0
synthetic_f72e0609,11,1731270519,view,1.0
synthetic_f72e0609,152,1723285299,view,1.0
synthetic_f72e0609,152,1724431479,view,1.0
synthetic_f72e0609,7,1735071699,view,1.0
synthetic_f72e0609,7,1730866119,click,1.0
synthetic_f72e0609,178,1726762179,view,1.0
synthetic_f72e0609,178,1725876099,click,1.0
synthetic_f72e0609,156,1735730379,share,1.0
synthetic_f72e0609,15,1731385899,view,1.0
synthetic_f72e0609,8,1723125819,view,1.0
synthetic_f72e0609,8,1724597919,view,1.0
synthetic_f72e0609,8,1737606999,share,1.0
synthetic_f72e0609,157,1734981339,view,1.0
synthetic_f72e0609,196,1724981139,view,1.0
synthetic_f72e0609,196,1736561559,click,1.0
synthetic_f72e0609,208,1728423279,view,1.0
synthetic_f72e0609,162,1738689879,click,1.0
synthetic_f72e0609,162,1737572499,share,1.0
synthetic_f72e0609,162,1726103439,click,1.0
synthetic_fe3e29c5,23,1738574739,click,1.0
synthetic_fe3e29c5,190,1723688139,click,1.0
synthetic_fe3e29c5,164,1738160319,view,1.0
synthetic_fe3e29c5,130,1723403439,view,1.0
synthetic_fe3e29c5,130,1734804759,click,1.0
synthetic_fe3e29c5,208,1733205219,view,1.0
synthetic_fe3e29c5,198,1734743079,click,1.0
synthetic_fe3e29c5,198,1733577999,click,1.0
synthetic_fe3e29c5,189,1735053759,click,1.0
synthetic_fe3e29c5,189,1727769099,click,1.0
synthetic_fe3e29c5,129,1730676759,share,1.0
synthetic_fe3e29c5,176,1724133819,view,1.0
synthetic_fe3e29c5,176,1734422979,view,1.0
synthetic_fe3e29c5,27,1734934599,click,1.0
synthetic_fe3e29c5,27,1732206939,view,1.0
synthetic_fe3e29c5,22,1728738639,view,1.0
synthetic_fe3e29c5,119,1724342439,view,1.0
synthetic_fe3e29c5,119,1734492459,view,1.0
synthetic_fe3e29c5,25,1733038539,view,1.0
synthetic_fe3e29c5,179,1725039699,view,1.0
synthetic_fe3e29c5,178,1728348819,view,1.0
synthetic_fe3e29c5,127,1735896639,view,1.0
synthetic_fe3e29c5,200,1736158899,click,1.0
synthetic_fe3e29c5,200,1729274019,click,1.0
synthetic_fe3e29c5,200,1724352759,click,1.0
synthetic_fe3e29c5,181,1729336419,click,1.0
synthetic_fe3e29c5,181,1736620359,view,1.0
synthetic_fe3e29c5,181,1728429459,view,1.0
synthetic_fe3e29c5,17,1733268039,click,1.0
synthetic_fe3e29c5,13,1732745619,view,1.0
synthetic_fe3e29c5,186,1724564199,view,1.0
synthetic_fe3e29c5,31,1729527279,view,1.0
synthetic_fe3e29c5,120,1732463619,click,1.0
synthetic_fe3e29c5,150,1732922259,click,1.0
synthetic_fe3e29c5,18,1732539519,share,1.0
synthetic_fe3e29c5,18,1735629219,view,1.0
synthetic_fe3e29c5,11,1726552119,view,1.0
synthetic_fe3e29c5,30,1735037559,view,1.0
synthetic_fe3e29c5,14,1729136919,view,1.0
synthetic_fe3e29c5,14,1730715999,view,1.0
synthetic_fe3e29c5,1,1732725399,click,1.0
synthetic_fe3e29c5,204,1726467159,view,1.0
synthetic_fe3e29c5,204,1731422979,share,1.0
synthetic_fe3e29c5,171,1727920059,click,1.0
synthetic_fe3e29c5,115,1727932899,click,1.0
synthetic_fe3e29c5,166,1736958759,view,1.0
synthetic_fe3e29c5,29,1734344859,view,1.0
synthetic_fe3e29c5,203,1729029699,click,1.0
synthetic_a3069b30,179,1735826019,click,1.0
synthetic_a3069b30,179,1735519599,click,1.0
synthetic_a3069b30,179,1728711459,share,1.0
synthetic_a3069b30,21,1733414859,view,1.0
synthetic_a3069b30,21,1735681599,click,1.0
synthetic_a3069b30,204,1723438599,share,1.0
synthetic_a3069b30,19,1734872199,view,1.0
synthetic_a3069b30,19,1730990679,view,1.0
synthetic_a3069b30,19,1727850399,view,1.0
synthetic_a3069b30,114,1727358399,view,1.0
synthetic_a3069b30,114,1730878959,share,1.0
synthetic_a3069b30,184,1726201659,view,1.0
synthetic_a3069b30,185,1730856579,view,1.0
synthetic_a3069b30,128,1731045339,view,1.0
synthetic_a3069b30,128,1730187219,click,1.0
synthetic_a3069b30,182,1724256399,click,1.0
synthetic_a3069b30,182,1732506699,view,1.0
synthetic_a3069b30,10,1726317039,view,1.0
synthetic_a3069b30,160,1736766759,click,1.0
synthetic_a3069b30,160,1730640699,view,1.0
synthetic_a3069b30,160,1733633619,view,1.0
synthetic_a3069b30,15,1732034319,view,1.0
synthetic_a3069b30,15,1732767579,view,1.0
synthetic_a3069b30,181,1735368819,view,1.0
synthetic_a3069b30,26,1730341359,share,1.0
synthetic_a3069b30,26,1725968739,share,1.0
synthetic_a3069b30,150,1735451619,view,1.0
synthetic_a3069b30,155,1734913719,view,1.0
synthetic_a3069b30,155,1729194219,click,1.0
synthetic_a3069b30,152,1738364319,view,1.0
synthetic_a3069b30,152,1734177879,view,1.0
synthetic_a3069b30,152,1728885999,view,1.0
synthetic_a3069b30,148,1727053299,view,1.0
synthetic_a3069b30,117,1738657719,share,1.0
synthetic_a3069b30,120,1729633059,view,1.0
synthetic_a3069b30,3,1726026759,share,1.0
synthetic_a3069b30,191,1736129619,view,1.0
synthetic_a3069b30,191,1735397739,view,1.0
synthetic_a3069b30,176,1730416479,click,1.0
synthetic_a3069b30,176,1724902359,view,1.0
synthetic_a3069b30,176,1727034459,view,1.0
synthetic_a3069b30,159,1738472139,view,1.0
synthetic_a3069b30,186,1733853999,share,1.0
synthetic_a3069b30,1,1737836199,view,1.0
synthetic_aa630d20,200,1736628699,view,1.0
synthetic_aa630d20,200,1737887979,view,1.0
synthetic_aa630d20,200,1738056699,view,1.0
synthetic_aa630d20,113,1725567459,view,1.0
synthetic_aa630d20,113,1729623039,click,1.0
synthetic_aa630d20,17,1731128799,share,1.0
synthetic_aa630d20,17,1728181779,view,1.0
synthetic_aa630d20,17,1735885419,view,1.0
synthetic_aa630d20,159,1734354999,share,1.0
synthetic_aa630d20,159,1734218919,view,1.0
synthetic_aa630d20,166,1729960779,view,1.0
synthetic_aa630d20,166,1737210099,share,1.0
synthetic_aa630d20,166,1734929259,view,1.0
synthetic_aa630d20,177,1730380779,click,1.0
synthetic_aa630d20,177,1725957519,view,1.0
synthetic_aa630d20,177,1727919039,view,1.0
synthetic_aa630d20,154,1725805959,click,1.0
synthetic_aa630d20,154,1736037819,click,1.0
synthetic_aa630d20,204,1732403019,click,1.0
synthetic_aa630d20,4,1738535019,click,1.0
synthetic_aa630d20,4,1731590079,click,1.0
synthetic_aa630d20,4,1734076419,view,1.0
synthetic_aa630d20,212,1726957959,view,1.0
synthetic_aa630d20,212,1736196399,view,1.0
synthetic_aa630d20,15,1729892319,view,1.0
synthetic_aa630d20,15,1735515399,view,1.0
synthetic_aa630d20,189,1736114259,view,1.0
synthetic_aa630d20,189,1727870139,view,1.0
synthetic_aa630d20,167,1726697919,share,1.0
synthetic_aa630d20,193,1730890119,click,1.0
synthetic_aa630d20,119,1724409999,share,1.0
synthetic_aa630d20,119,1732794939,click,1.0
synthetic_aa630d20,119,1725887139,view,1.0
synthetic_aa630d20,20,1733875239,view,1.0
synthetic_aa630d20,20,1737170499,view,1.0
synthetic_aa630d20,18,1726993599,view,1.0
synthetic_aa630d20,18,1733268399,view,1.0
synthetic_aa630d20,18,1734008079,click,1.0
synthetic_aa630d20,210,1730722779,share,1.0
synthetic_aa630d20,118,1736243139,view,1.0
synthetic_aa630d20,115,1735769079,view,1.0
synthetic_aa630d20,179,1736583519,view,1.0
synthetic_54bd89da,2,1737328779,view,1.0
synthetic_54bd89da,2,1726187799,view,1.0
synthetic_54bd89da,28,1725097479,view,1.0
synthetic_54bd89da,201,1726586139,view,1.0
synthetic_54bd89da,201,1730646039,click,1.0
synthetic_54bd89da,204,1724826039,click,1.0
synthetic_54bd89da,204,1737060819,view,1.0
synthetic_54bd89da,199,1729578099,view,1.0
synthetic_54bd89da,199,1733930079,share,1.0
synthetic_54bd89da,183,1735746219,view,1.0
synthetic_54bd89da,183,1725102399,view,1.0
synthetic_54bd89da,210,1731146139,view,1.0
synthetic_54bd89da,210,1735166199,click,1.0
synthetic_54bd89da,178,1734338799,view,1.0
synthetic_54bd89da,178,1724428119,view,1.0
synthetic_54bd89da,195,1732615899,view,1.0
synthetic_54bd89da,22,1723387899,click,1.0
synthetic_54bd89da,22,1733937459,click,1.0
synthetic_54bd89da,22,1728455559,view,1.0
synthetic_54bd89da,8,1736300079,view,1.0
synthetic_54bd89da,8,1732554999,view,1.0
synthetic_54bd89da,190,1734051339,view,1.0
synthetic_54bd89da,27,1725490719,share,1.0
synthetic_54bd89da,27,1729865619,view,1.0
synthetic_54bd89da,27,1729132359,click,1.0
synthetic_54bd89da,31,1737130179,click,1.0
synthetic_54bd89da,31,1727046999,view,1.0
synthetic_54bd89da,31,1733171919,view,1.0
synthetic_54bd89da,196,1730320539,click,1.0
synthetic_54bd89da,196,1727386599,view,1.0
synthetic_54bd89da,117,1725819939,click,1.0
synthetic_54bd89da,117,1735276119,view,1.0
synthetic_54bd89da,119,1734629799,view,1.0
synthetic_54bd89da,119,1735745139,click,1.0
synthetic_54bd89da,119,1730646039,click,1.0
synthetic_54bd89da,203,1723450839,view,1.0
synthetic_54bd89da,152,1726474059,view,1.0
synthetic_54bd89da,152,1728020499,view,1.0
synthetic_54bd89da,209,1729523019,view,1.0
synthetic_54bd89da,209,1731528039,view,1.0
synthetic_54bd89da,209,1737230739,view,1.0
synthetic_54bd89da,121,1723838499,view,1.0
synthetic_54bd89da,121,1735365999,view,1.0
synthetic_54bd89da,121,1738689759,view,1.0
synthetic_54bd89da,130,1730918019,view,1.0
synthetic_54bd89da,130,1732609539,click,1.0
synthetic_54bd89da,130,1729555479,view,1.0
synthetic_54bd89da,12,1732200999,click,1.0
synthetic_54bd89da,12,1732264179,view,1.0
synthetic_54bd89da,12,1736661459,share,1.0
synthetic_54bd89da,111,1734645099,share,1.0
synthetic_54bd89da,111,1726532079,share,1.0
synthetic_54bd89da,213,1732905279,click,1.0
synthetic_54bd89da,214,1736922159,view,1.0
synthetic_54bd89da,214,1736401959,share,1.0
synthetic_54bd89da,214,1737092319,view,1.0
synthetic_54bd89da,4,1726150299,share,1.0
synthetic_54bd89da,4,1738376679,view,1.0
synthetic_54bd89da,4,1724036859,click,1.0
synthetic_c44fdf1d,181,1730121399,click,1.0
synthetic_c44fdf1d,162,1736164539,view,1.0
synthetic_c44fdf1d,162,1734642939,view,1.0
synthetic_c44fdf1d,162,1736788839,view,1.0
synthetic_c44fdf1d,163,1730887839,click,1.0
synthetic_c44fdf1d,165,1724633139,click,1.0
synthetic_c44fdf1d,165,1728089979,view,1.0
synthetic_c44fdf1d,165,1738715259,view,1.0
synthetic_c44fdf1d,1,1723490319,view,1.0
synthetic_c44fdf1d,1,1726337199,view,1.0
synthetic_c44fdf1d,209,1724260539,click,1.0
synthetic_c44fdf1d,209,1731293619,click,1.0
synthetic_c44fdf1d,161,1725049239,click,1.0
synthetic_c44fdf1d,161,1733848299,view,1.0
synthetic_c44fdf1d,157,1732811199,click,1.0
synthetic_c44fdf1d,212,1735614219,click,1.0
synthetic_c44fdf1d,212,1734328719,view,1.0
synthetic_c44fdf1d,194,1730625159,view,1.0
synthetic_c44fdf1d,192,1730900979,view,1.0
synthetic_c44fdf1d,124,1723595919,view,1.0
synthetic_c44fdf1d,124,1737377799,click,1.0
synthetic_c44fdf1d,211,1735558299,view,1.0
synthetic_c44fdf1d,21,1734473739,view,1.0
synthetic_c44fdf1d,177,1738235739,view,1.0
synthetic_c44fdf1d,177,1730897619,view,1.0
synthetic_c44fdf1d,177,1735056999,click,1.0
synthetic_c44fdf1d,13,1726904499,view,1.0
synthetic_c44fdf1d,204,1731295839,view,1.0
synthetic_c44fdf1d,204,1737667419,view,1.0
synthetic_c44fdf1d,16,1727679639,click,1.0
synthetic_c44fdf1d,16,1734675399,share,1.0
synthetic_c44fdf1d,16,1727693019,click,1.0
synthetic_c44fdf1d,214,1725582819,view,1.0
synthetic_c44fdf1d,214,1727004879,view,1.0
synthetic_c44fdf1d,126,1731357399,view,1.0
synthetic_c44fdf1d,23,1724842899,view,1.0
synthetic_c44fdf1d,116,1726224639,share,1.0
synthetic_c44fdf1d,116,1727602059,click,1.0
synthetic_c44fdf1d,116,1734185679,view,1.0
synthetic_c44fdf1d,202,1725634239,click,1.0
synthetic_c44fdf1d,9,1733103339,click,1.0
synthetic_c44fdf1d,9,1724136219,view,1.0
synthetic_c44fdf1d,9,1736297439,view,1.0
synthetic_c44fdf1d,129,1723868499,share,1.0
synthetic_c44fdf1d,129,1729351839,click,1.0
synthetic_c44fdf1d,149,1733434899,view,1.0
synthetic_c44fdf1d,149,1738632939,view,1.0
synthetic_c44fdf1d,149,1729711539,click,1.0
synthetic_c44fdf1d,182,1734319179,click,1.0
synthetic_c44fdf1d,117,1725524019,view,1.0
synthetic_c44fdf1d,172,1729076319,view,1.0
synthetic_c44fdf1d,150,1723192719,view,1.0
synthetic_c44fdf1d,150,1724291199,click,1.0
synthetic_c44fdf1d,150,1725570399,click,1.0
synthetic_c44fdf1d,20,1733510679,view,1.0
synthetic_c44fdf1d,20,1736115099,view,1.0
synthetic_c44fdf1d,25,1733656059,view,1.0
synthetic_c44fdf1d,113,1727065179,click,1.0
synthetic_c44fdf1d,113,1733387439,view,1.0
synthetic_c44fdf1d,113,1735491279,click,1.0
synthetic_c44fdf1d,31,1726544739,click,1.0
synthetic_c44fdf1d,12,1728886059,share,1.0
synthetic_c44fdf1d,168,1731354699,view,1.0
synthetic_c44fdf1d,168,1731868839,view,1.0
synthetic_c44fdf1d,2,1732760739,view,1.0
synthetic_c44fdf1d,2,1731807579,view,1.0
synthetic_c44fdf1d,154,1723524159,view,1.0
synthetic_354d0215,27,1723249839,view,1.0
synthetic_354d0215,27,1729169019,view,1.0
synthetic_354d0215,214,1725511599,view,1.0
synthetic_354d0215,214,1724066079,view,1.0
synthetic_354d0215,214,1724611839,view,1.0
synthetic_354d0215,7,1735622439,click,1.0
synthetic_354d0215,187,1727023179,share,1.0
synthetic_354d0215,187,1735001379,view,1.0
synthetic_354d0215,187,1724482659,view,1.0
synthetic_354d0215,161,1736471739,click,1.0
synthetic_354d0215,184,1726290039,click,1.0
synthetic_354d0215,184,1726600359,view,1.0
synthetic_354d0215,186,1737815979,view,1.0
synthetic_354d0215,186,1728935979,view,1.0
synthetic_354d0215,212,1723144659,click,1.0
synthetic_354d0215,177,1727010339,view,1.0
synthetic_354d0215,207,1735209339,click,1.0
synthetic_354d0215,208,1725997719,view,1.0
synthetic_354d0215,182,1730475219,view,1.0
synthetic_354d0215,182,1725355479,share,1.0
synthetic_354d0215,204,1726534239,view,1.0
synthetic_354d0215,30,1725988839,view,1.0
synthetic_354d0215,30,1723162779,view,1.0
synthetic_354d0215,30,1732762599,view,1.0
synthetic_354d0215,164,1723748379,view,1.0
synthetic_354d0215,210,1732701879,view,1.0
synthetic_354d0215,151,1729042359,view,1.0
synthetic_354d0215,151,1734390579,view,1.0
synthetic_354d0215,122,1726236099,click,1.0
synthetic_354d0215,122,1729323099,click,1.0
synthetic_354d0215,116,1726693299,view,1.0
synthetic_354d0215,120,1729562919,click,1.0
synthetic_354d0215,120,1733574999,view,1.0
synthetic_354d0215,120,1738344039,share,1.0
synthetic_354d0215,159,1737629319,view,1.0
synthetic_354d0215,159,1736874339,view,1.0
synthetic_354d0215,153,1730113179,click,1.0
synthetic_0e321660,18,1728981339,view,1.0
synthetic_0e321660,215,1723522779,share,1.0
synthetic_0e321660,215,1738101339,view,1.0
synthetic_0e321660,29,1731943299,share,1.0
synthetic_0e321660,29,1730287599,share,1.0
synthetic_0e321660,5,1731545559,view,1.0
synthetic_0e321660,164,1734053139,click,1.0
synthetic_0e321660,164,1729917339,view,1.0
synthetic_0e321660,10,1724863899,view,1.0
synthetic_0e321660,10,1729236099,view,1.0
synthetic_0e321660,180,1728734319,view,1.0
synthetic_0e321660,184,1738673619,view,1.0
synthetic_0e321660,184,1735880139,view,1.0
synthetic_0e321660,13,1735544619,click,1.0
synthetic_0e321660,13,1727948319,view,1.0
synthetic_0e321660,13,1727745999,click,1.0
synthetic_0e321660,27,1729297419,view,1.0
synthetic_0e321660,24,1734466539,click,1.0
synthetic_0e321660,24,1724620659,view,1.0
synthetic_0e321660,2,1736160099,view,1.0
synthetic_0e321660,2,1733469279,view,1.0
synthetic_0e321660,2,1723479099,view,1.0
synthetic_0e321660,126,1729903659,view,1.0
synthetic_0e321660,126,1730888979,view,1.0
synthetic_0e321660,126,1729332099,view,1.0
synthetic_0e321660,116,1729811859,view,1.0
synthetic_0e321660,116,1727208519,share,1.0
synthetic_0e321660,8,1732674819,view,1.0
synthetic_0e321660,8,1726444239,view,1.0
synthetic_0e321660,193,1724324919,view,1.0
synthetic_0e321660,193,1724981739,view,1.0
synthetic_0e321660,193,1726549419,click,1.0
synthetic_0e321660,157,1724992959,click,1.0
synthetic_0e321660,185,1738289919,view,1.0
synthetic_0e321660,185,1724830119,click,1.0
synthetic_0e321660,185,1725546099,view,1.0
synthetic_0e321660,120,1725920439,view,1.0
synthetic_0e321660,120,1738388079,click,1.0
synthetic_0e321660,186,1730505819,view,1.0
synthetic_0e321660,186,1737890499,view,1.0
synthetic_0e321660,30,1733860359,view,1.0
synthetic_0e321660,30,1734436839,click,1.0
synthetic_0e321660,208,1736185239,view,1.0
synthetic_0e321660,208,1732054359,view,1.0
synthetic_0e321660,123,1737810699,view,1.0
synthetic_0e321660,123,1726472679,click,1.0
synthetic_0e321660,123,1729416219,view,1.0
synthetic_0e321660,22,1726969779,view,1.0
synthetic_0e321660,22,1729458999,view,1.0
synthetic_0e321660,22,1738704819,click,1.0
synthetic_0e321660,124,1731870459,click,1.0
synthetic_0e321660,124,1734792159,view,1.0
synthetic_1f83d667,176,1735142619,click,1.0
synthetic_1f83d667,176,1723317459,share,1.0
synthetic_1f83d667,207,1724646279,view,1.0
synthetic_1f83d667,207,1735689819,view,1.0
synthetic_1f83d667,211,1729782219,view,1.0
synthetic_1f83d667,121,1727106279,view,1.0
synthetic_1f83d667,214,1730891259,view,1.0
synthetic_1f83d667,214,1724547459,view,1.0
synthetic_1f83d667,128,1726130259,share,1.0
synthetic_1f83d667,128,1736719779,view,1.0
synthetic_1f83d667,10,1726278399,view,1.0
synthetic_1f83d667,125,1734844359,click,1.0
synthetic_1f83d667,125,1726269639,view,1.0
synthetic_1f83d667,26,1728718179,view,1.0
synthetic_1f83d667,119,1731707919,view,1.0
synthetic_1f83d667,119,1729959579,view,1.0
synthetic_1f83d667,194,1733374239,view,1.0
synthetic_1f83d667,197,1735647939,view,1.0
synthetic_1f83d667,197,1734354939,view,1.0
synthetic_1f83d667,168,1727468139,view,1.0
synthetic_1f83d667,168,1730049939,click,1.0
synthetic_1f83d667,168,1729818459,view,1.0
synthetic_1f83d667,183,1732059879,view,1.0
synthetic_1f83d667,30,1729621359,click,1.0
synthetic_1f83d667,30,1729092939,view,1.0
synthetic_1f83d667,30,1737891939,view,1.0
synthetic_1f83d667,130,1732508979,click,1.0
synthetic_1f83d667,130,1736713239,view,1.0
synthetic_1f83d667,130,1738540239,view,1.0
synthetic_1f83d667,200,1734891159,view,1.0
synthetic_1f83d667,200,1732441539,view,1.0
synthetic_1f83d667,200,1728081279,view,1.0
synthetic_1f83d667,1,1724334399,view,1.0
synthetic_1f83d667,1,1730264739,view,1.0
synthetic_1f83d667,5,1738111779,view,1.0
synthetic_1f83d667,5,1732074579,click,1.0
synthetic_1f83d667,2,1725536199,click,1.0
synthetic_1f83d667,198,1728589719,view,1.0
synthetic_1f83d667,193,1735024299,view,1.0
synthetic_1f83d667,18,1737903939,click,1.0
synthetic_1f83d667,129,1726310379,view,1.0
synthetic_1f83d667,179,1728906339,share,1.0
synthetic_1f83d667,179,1728754959,view,1.0
synthetic_1f83d667,29,1730132679,click,1.0
synthetic_1f83d667,29,1728290019,view,1.0
synthetic_1f83d667,29,1730086599,view,1.0
synthetic_1f83d667,3,1727608059,click,1.0
synthetic_1f83d667,187,1735164279,view,1.0
synthetic_1f83d667,192,1723375419,view,1.0
synthetic_1f83d667,192,1732120959,click,1.0
synthetic_1f83d667,192,1732953219,view,1.0
synthetic_1f83d667,201,1729326459,view,1.0
synthetic_1f83d667,153,1724588919,view,1.0
synthetic_1f83d667,32,1733374599,view,1.0
synthetic_1f83d667,21,1736308299,view,1.0
synthetic_1f83d667,172,1735459299,click,1.0
synthetic_2a07f8c0,13,1738669419,share,1.0
synthetic_2a07f8c0,13,1723552299,view,1.0
synthetic_2a07f8c0,13,1732631559,click,1.0
synthetic_2a07f8c0,161,1731147999,share,1.0
synthetic_2a07f8c0,161,1728485259,share,1.0
synthetic_2a07f8c0,161,1734069219,share,1.0
synthetic_2a07f8c0,32,1737997179,view,1.0
synthetic_2a07f8c0,32,1728158079,view,1.0
synthetic_2a07f8c0,30,1732132239,view,1.0
synthetic_2a07f8c0,30,1731304119,view,1.0
synthetic_2a07f8c0,158,1725261759,view,1.0
synthetic_2a07f8c0,158,1727376339,share,1.0
synthetic_2a07f8c0,158,1732849239,share,1.0
synthetic_2a07f8c0,181,1730122779,click,1.0
synthetic_2a07f8c0,181,1726315059,share,1.0
synthetic_2a07f8c0,21,1725904719,click,1.0
synthetic_2a07f8c0,21,1730738019,view,1.0
synthetic_2a07f8c0,206,1731746139,view,1.0
synthetic_2a07f8c0,157,1732039899,view,1.0
synthetic_2a07f8c0,166,1733899899,click,1.0
synthetic_2a07f8c0,166,1736802279,view,1.0
synthetic_2a07f8c0,166,1724132499,view,1.0
synthetic_2a07f8c0,114,1729862439,click,1.0
synthetic_2a07f8c0,114,1723143219,click,1.0
synthetic_2a07f8c0,168,1735808019,view,1.0
synthetic_2a07f8c0,168,1724352279,share,1.0
synthetic_2a07f8c0,168,1726213239,share,1.0
synthetic_2a07f8c0,167,1729713939,view,1.0
synthetic_2a07f8c0,9,1728079299,share,1.0
synthetic_2a07f8c0,156,1724579979,view,1.0
synthetic_2a07f8c0,156,1734708999,view,1.0
synthetic_2a07f8c0,122,1729836999,share,1.0
synthetic_2a07f8c0,122,1726018059,click,1.0
synthetic_2a07f8c0,122,1728300099,view,1.0
synthetic_2a07f8c0,20,1730159559,click,1.0
synthetic_2a07f8c0,20,1732583919,view,1.0
synthetic_2a07f8c0,5,1725242799,click,1.0
synthetic_2a07f8c0,154,1733926419,click,1.0
synthetic_2a07f8c0,154,1733175699,click,1.0
synthetic_2a07f8c0,115,1727757579,view,1.0
synthetic_2a07f8c0,115,1727936859,click,1.0
synthetic_2a07f8c0,115,1736559339,share,1.0
synthetic_2a07f8c0,15,1727739999,click,1.0
synthetic_2a07f8c0,15,1723623399,view,1.0
synthetic_2a07f8c0,15,1736911599,view,1.0
synthetic_2a07f8c0,149,1730861979,view,1.0
synthetic_2a07f8c0,149,1726325439,view,1.0
synthetic_2a07f8c0,213,1725009639,click,1.0
synthetic_2a07f8c0,213,1735142799,click,1.0
synthetic_2a07f8c0,213,1736761779,view,1.0
synthetic_2a07f8c0,126,1728219579,share,1.0
synthetic_2a07f8c0,126,1725258219,view,1.0
synthetic_2a07f8c0,126,1723159659,view,1.0
synthetic_2a07f8c0,24,1735656579,view,1.0
synthetic_2a07f8c0,190,1738098699,click,1.0
synthetic_2a07f8c0,190,1737024399,view,1.0
synthetic_2a07f8c0,190,1730795019,share,1.0
synthetic_2a07f8c0,11,1731364179,click,1.0
synthetic_2a07f8c0,11,1737113019,click,1.0
synthetic_2a07f8c0,11,1735455459,view,1.0
synthetic_2a07f8c0,193,1732668579,click,1.0
